CoC_Code,CoC_Name,Homeless_Count,Sheltered_Count,Unsheltered_Count,Year,State,Area_Name,Total_Pop,Poverty_Count,Unemployed_Count,Vacant_Units,Total_Housing_Units,Rent_Burden_30_35,Rent_Burden_35_40,Rent_Burden_40_50,Rent_Burden_50_Plus,Total_Pop_MOE,Poverty_Count_MOE,Unemployed_Count_MOE,Vacant_Units_MOE,Total_Housing_Units_MOE,Rent_Burden_30_35_MOE,Rent_Burden_35_40_MOE,Rent_Burden_40_50_MOE,Rent_Burden_50_Plus_MOE,Poverty_Rate,Unemployment_Rate,Vacancy_Rate,Rent_Burden_Rate
MI-519,Holland/Ottawa County CoC,270.0,262.0,8.0,2020,MI,Holland/Ottawa County,406266,32357.0,8233.0,13586,162099,2776.0,1648.0,2488.0,5548.0,0.0,2108.1548804582644,732.6506670985839,916.9651029346754,277.82368509542164,437.03203543905107,335.86306733548423,537.0335185069922,581.4748489831696,0.07964486321769482,0.02026504802272403,0.08381297848845459,0.030669561321892552
MI-523,Eaton County CoC,111.0,110.0,1.0,2020,MI,Eaton County,109730,9281.0,2609.0,2610,47647,917.0,643.0,799.0,2063.0,0.0,863.0,389.0,340.0,140.0,174.0,199.0,193.0,332.0,0.0845803335459765,0.023776542422309303,0.054777845404747415,0.040298915519912513
MN-500,Minneapolis/Hennepin County CoC,3049.0,2407.0,642.0,2020,MN,Minneapolis/Hennepin County,1255296,125264.0,28944.0,25331,539223,17909.0,10964.0,14626.0,39563.0,0.0,3871.0,1573.0,1377.0,433.0,1012.0,834.0,963.0,1416.0,0.09978841643723871,0.02305750994187825,0.04697685373212938,0.06616925410421128
MN-501,Saint Paul/Ramsey County CoC,1630.0,1292.0,338.0,2020,MN,Saint Paul/Ramsey County,546598,71487.0,13746.0,10668,221092,7214.0,6121.0,6834.0,19109.0,0.0,3713.0,1034.0,800.0,359.0,606.0,626.0,623.0,1016.0,0.1307853303524711,0.025148280820639666,0.04825140665424348,0.07185902619475373
MN-502,Rochester/Southeast Minnesota CoC,459.0,393.0,66.0,2020,MN,Rochester/Southeast Minnesota,675639,64580.0,12293.0,22731,296643,6361.0,3573.0,5430.0,14095.0,0.0,2227.960502342894,749.3457146070831,985.935089141268,506.93983863965553,615.9001542457999,393.10431185628073,549.0947094991901,813.2662540644361,0.09558358827717169,0.018194627604386365,0.07662746129185587,0.043601686699554054
MN-503,"Dakota, Anoka, Washington, Scott, Carver Counties",561.0,415.0,146.0,2020,MN,"Dakota, Anoka, Washington, Scott, Carver Counties",1355429,72962.0,25798.0,17726,517349,9152.0,6830.0,9172.0,20890.0,0.0,3244.4144309875087,1362.2040963086258,1025.6095748383007,360.4788482005567,776.3562326664223,686.2645262579147,751.4832000783517,1102.0821203521996,0.053829451782424605,0.019033088417025164,0.034263137649826324,0.03397005671267178
MN-504,Northeast Minnesota CoC,143.0,82.0,61.0,2020,MN,Northeast Minnesota,125043,13839.0,2936.0,28268,82780,862.0,481.0,623.0,2307.0,0.0,1067.5275172097438,331.3698839665427,624.7527510943829,340.10292559753145,158.30034744118535,136.24243098242192,137.37539808859518,314.46939437725894,0.11067392816870997,0.023479922906520158,0.3414834501087219,0.03417224474780675
MN-505,St. Cloud/Central Minnesota CoC,864.0,466.0,398.0,2020,MN,St. Cloud/Central Minnesota,751895,64092.0,15803.0,58266,344327,5297.0,3395.0,4054.0,11736.0,0.0,2325.890152178301,969.8628769058026,1084.3011574281381,407.77812594596094,522.3686437756386,478.28547960397043,462.4651338209184,895.4591001268567,0.08524062535327406,0.021017562292607345,0.16921705239496176,0.032560397395912995
MN-506,Northwest Minnesota CoC,320.0,317.0,3.0,2020,MN,Northwest Minnesota,171047,21581.0,3881.0,21644,90053,1287.0,1036.0,1216.0,3512.0,0.0,1134.2676051091294,311.6873433426516,522.8345818707863,304.9655718273786,202.82504776284412,179.88329550016587,236.41065965814656,375.5476001787257,0.12617000005846346,0.022689670090676833,0.24034735100440852,0.04122258794366461
MN-508,Moorhead/West Central Minnesota CoC,223.0,223.0,0.0,2020,MN,Moorhead/West Central Minnesota,244558,24891.0,4410.0,29326,130874,2622.0,1291.0,1662.0,5607.0,0.0,1382.6720507770453,398.5925237633039,713.3561522829954,303.2078495026143,415.5081226642868,264.60536653665963,285.13856280762866,525.6671950959086,0.10177953696055742,0.01803253216006019,0.22407812094075216,0.04572330490108686
MN-509,Duluth/St.Louis County CoC,612.0,328.0,284.0,2020,MN,Duluth/St.Louis County,199499,26357.0,5032.0,18781,105010,2425.0,1191.0,1984.0,6059.0,0.0,1277.0,549.0,543.0,384.0,305.0,215.0,313.0,430.0,0.132115950455892,0.02522318407611066,0.17884963336825063,0.05844139569621903
MN-511,Southwest Minnesota CoC,79.0,68.0,11.0,2020,MN,Southwest Minnesota,275162,26132.0,4274.0,17301,130679,1793.0,1176.0,1830.0,4678.0,2.8284271247461903,1228.8889290737386,349.68843275121355,589.7550338911911,348.77069831050886,237.18979741970352,178.09267250507529,287.2733889520573,376.4704503676218,0.09496950887113773,0.01553266802828879,0.13239311595589193,0.03444152899019487
MO-500,St. Louis County CoC,479.0,449.0,30.0,2020,MO,St. Louis County,996179,90637.0,23731.0,31935,441593,9941.0,7558.0,10715.0,27736.0,0.0,3686.0,1398.0,1489.0,436.0,952.0,910.0,1109.0,1265.0,0.09098465235665477,0.023822023953526426,0.07231772242766529,0.0561646049555351
MO-501,St.Louis City CoC,1260.0,1062.0,198.0,2020,MO,St.Louis City,304709,60598.0,9775.0,33389,176955,5750.0,4093.0,6187.0,19673.0,0.0,3109.0,763.0,1156.0,421.0,577.0,578.0,668.0,1152.0,0.19887171038597481,0.032079787600628795,0.1886863891949931,0.1171708088701023
MO-503,"St. Charles City & County, Lincoln, Warren Counties CoC",392.0,267.0,125.0,2020,MO,"St. Charles City & County, Lincoln, Warren Counties",491152,29348.0,8451.0,11603,194022,2711.0,2152.0,2195.0,5936.0,0.0,2094.625980933112,777.2965971879718,846.6108905512615,1026.5992402101222,434.705647536353,458.0185585759599,324.5874304405517,762.2302801647281,0.059753396097338506,0.017206485975828256,0.059802496624094176,0.026456168355213864
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",540.0,452.0,88.0,2020,MO,"Springfield/Greene, Christian, Webster Counties",418025,57382.0,8392.0,10346,184062,5368.0,3751.0,5197.0,14957.0,0.0,2808.5535423060746,826.3522251437337,825.2357238995413,420.78616897421904,621.7467330030773,538.2908135942876,629.2106165665039,1220.0823742682294,0.13726930207523474,0.020075354344835834,0.05620932077234845,0.07002691226601279
MO-602,"Joplin/Jasper, Newton Counties CoC",313.0,243.0,70.0,2020,MO,"Joplin/Jasper, Newton Counties",178816,28797.0,4233.0,7989,76573,1839.0,1411.0,1878.0,4157.0,0.0,2206.439892677795,545.9102490336667,757.6021383285557,187.8004259846074,331.3608305156178,293.88603233226314,381.88610867639585,479.4663700406943,0.16104263600572655,0.023672378310665713,0.10433181408590496,0.05192488367931281
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",241.0,199.0,42.0,2020,MO,"St. Joseph/Andrew, Buchanan, DeKalb Counties",117330,15328.0,2535.0,6272,50513,938.0,818.0,996.0,3068.0,0.0,1392.7077941908706,374.46628686705566,548.6610975821048,215.77998053572995,281.9840421016764,235.74774654278247,200.0799840063968,495.45231859382795,0.13064007500213073,0.021605727435438506,0.12416605626274424,0.049603681922781896
MO-606,Missouri Balance of State CoC,1569.0,917.0,652.0,2020,MO,Missouri Balance of State,2917216,397017.0,63136.0,228691,1355187,25921.0,19306.0,23993.0,57006.0,0.0,6801.401693768719,2079.2455362462606,3016.547364123428,1017.7534082477936,1299.4025550228844,1131.4649795729429,1271.0491729276252,1799.1236755709708,0.136094481862159,0.021642552351282866,0.16875235668583008,0.043269336243870866
MS-500,"Jackson/Rankin, Madison Counties CoC",406.0,293.0,113.0,2020,MS,"Jackson/Rankin, Madison Counties",569574,85943.0,19055.0,30441,243767,5916.0,4390.0,5902.0,14513.0,0.0,4137.553987563183,1263.719510017947,1446.9139573589025,412.88012788217355,682.4741753355946,683.4390975061348,695.0978348405353,1101.3301049185934,0.15088996337613725,0.033454827643115734,0.12487744444490026,0.053936801890535735
MS-501,Mississippi Balance of State CoC,447.0,220.0,227.0,2020,MS,Mississippi Balance of State,1917989,398849.0,57092.0,150244,862388,15351.0,11447.0,15353.0,44704.0,288.4995667241114,7448.838567186162,2099.7635581179134,2877.023635634577,881.1361983257752,1050.3232835655888,923.626547907757,1050.8672608850272,1770.3172032152881,0.20795166187084493,0.029766594073271535,0.17421856519339324,0.045284409868878286
MS-503,Gulf Port/Gulf Coast Regional CoC,254.0,68.0,186.0,2020,MS,Gulf Port/Gulf Coast Regional,494272,79647.0,19232.0,33533,224712,4568.0,3347.0,5719.0,13233.0,0.0,3456.621327250065,1533.6221829381577,1555.9235199713385,254.7194535170017,572.3460491695562,571.6038838216549,713.240492400705,990.7275104689483,0.161140020069921,0.03890975009711252,0.14922656555947167,0.054356710475203934
MT-500,Montana Statewide CoC,1545.0,1085.0,460.0,2020,MT,Montana Statewide,1061705,132476.0,22541.0,78908,514956,11037.0,7970.0,9957.0,26456.0,600.0574972450556,3713.2204351479054,1172.4201465345093,1675.0949226834878,625.8482244122771,869.9126392920153,728.0892802397244,778.5595674063738,1259.759897758299,0.1247766564158594,0.021230944565580834,0.15323250918525078,0.05219905717689942
NC-500,Winston-Salem/Forsyth County CoC,504.0,447.0,57.0,2020,NC,Winston-Salem/Forsyth County,378499,58180.0,9199.0,17875,166765,4042.0,2909.0,4230.0,13474.0,0.0,2688.0,935.0,1075.0,486.0,496.0,446.0,576.0,923.0,0.1537124272455145,0.02430389512257628,0.1071867598117111,0.06513887751354693
NC-501,Asheville/Buncombe County CoC,547.0,482.0,65.0,2020,NC,Asheville/Buncombe County,259576,29057.0,4187.0,20695,125872,3915.0,2838.0,4072.0,7308.0,0.0,2308.0,596.0,1231.0,240.0,630.0,462.0,586.0,817.0,0.11194024100841372,0.016130150707307302,0.16441305453158764,0.06985622707800412
NC-502,Durham City & County CoC,349.0,272.0,77.0,2020,NC,Durham City & County,317665,40972.0,8098.0,9071,139199,6015.0,4036.0,4427.0,12179.0,0.0,2598.0,833.0,887.0,437.0,713.0,661.0,587.0,911.0,0.12897864102120157,0.025492263862874412,0.06516569802943986,0.08391544551650323
NC-503,North Carolina Balance of State CoC,3185.0,2189.0,996.0,2020,NC,North Carolina Balance of State,5182234,769998.0,142351.0,381625,2384632,45969.0,34043.0,44816.0,118645.0,48.0,10931.299922699038,3367.3170328913197,4386.5239085179965,1221.8911571821773,1861.8753986236566,1595.9426681431887,2008.9420101137812,3038.9276069034618,0.14858418203423465,0.027469041343945486,0.16003517523877897,0.04698224742456632
NC-504,"Greensboro, High Point CoC",624.0,434.0,190.0,2020,NC,"Greensboro, High Point",532956,78408.0,15997.0,21831,230065,6717.0,5878.0,9147.0,17335.0,0.0,4087.0,1139.0,1142.0,544.0,615.0,782.0,1020.0,1096.0,0.14711908675387836,0.030015611044814205,0.09489057440288615,0.07332124978422233
NC-505,Charlotte/Mecklenberg CoC,1604.0,1390.0,214.0,2020,NC,Charlotte/Mecklenberg,1095170,117474.0,28991.0,33652,455602,16900.0,12185.0,14926.0,35939.0,0.0,4506.0,1933.0,1707.0,387.0,1506.0,1141.0,1214.0,1351.0,0.10726553868349206,0.026471689326771186,0.07386271350872033,0.07300236492964562
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",350.0,231.0,119.0,2020,NC,"Wilmington/Brunswick, New Hanover, Pender Counties",430642,56435.0,11909.0,54638,234864,4271.0,3326.0,4673.0,14675.0,0.0,3145.251818217422,1225.06203924536,1436.9498947423324,331.3879901263774,639.7296303908394,453.9195964044734,780.0801240898271,1208.7290846173926,0.13104852754724342,0.02765406068149414,0.232636759997275,0.06256937316843225
NC-507,Raleigh/Wake County CoC,974.0,742.0,232.0,2020,NC,Raleigh/Wake County,1091662,91083.0,25352.0,31168,441720,12821.0,9576.0,12781.0,26973.0,48.0,5242.0,1951.0,1586.0,442.0,1127.0,1056.0,1248.0,1360.0,0.08343516582971652,0.02322330538206881,0.07056053608620846,0.05693245711584721
NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",325.0,140.0,185.0,2020,NC,"Gastonia/Cleveland, Gaston, Lincoln Counties",404464,58293.0,12205.0,19270,174266,3747.0,2985.0,3875.0,9804.0,0.0,2748.835025970093,1033.8573402554146,1033.9260128268368,262.0477055804916,493.9726713088488,389.5715595368841,513.9931906163738,872.6608734210558,0.1441240753194351,0.030175738755488745,0.11057808178302136,0.0504643182087899
NC-511,Fayetteville/Cumberland County CoC,297.0,132.0,165.0,2020,NC,Fayetteville/Cumberland County,334562,59484.0,10747.0,19446,146978,4841.0,4176.0,5835.0,14238.0,0.0,2921.0,772.0,728.0,428.0,504.0,382.0,560.0,603.0,0.1777966415791393,0.03212259611073583,0.13230551511110505,0.08694950412778499
NC-513,Chapel Hill/Orange County CoC,124.0,105.0,19.0,2020,NC,Chapel Hill/Orange County,146354,16670.0,3048.0,5771,58993,1510.0,1273.0,1097.0,5318.0,0.0,1302.0,591.0,627.0,406.0,287.0,264.0,269.0,503.0,0.11390190906978968,0.020826215887505637,0.09782516569762514,0.06284761605422469
NC-516,Northwest North Carolina CoC,397.0,158.0,239.0,2020,NC,Northwest North Carolina,212443,35885.0,6260.0,40488,128166,1597.0,1540.0,1622.0,5768.0,67.88225099390856,1999.125308728795,739.2787025202335,1171.0452595864945,385.5061607808622,318.72715604416265,334.4831834337864,365.55027014078377,582.1408764208196,0.16891589744072527,0.029466727545741683,0.315902813538692,0.04955211515559468
ND-500,North Dakota Statewide CoC,541.0,507.0,34.0,2020,ND,North Dakota Statewide,760394,77491.0,12861.0,55724,376597,7827.0,5955.0,8013.0,21269.0,357.77087639996637,2833.3736075568995,911.1586030982751,1536.5308327527957,632.4223272465955,769.8616758872986,649.465164577747,771.1932312980969,1201.1948218336609,0.10190901032885583,0.01691360005470848,0.14796719039185124,0.056633797741697064
NE-500,Nebraska Balance of State CoC,542.0,517.0,25.0,2020,NE,Nebraska Balance of State,1154007,121435.0,18992.0,58798,529361,10938.0,8323.0,9557.0,25524.0,542.0719509437838,3154.1452090859734,977.382217967976,1402.884528391414,620.8711621584627,745.275116987009,680.2359884628275,729.5354686374063,1108.1168710925756,0.1052289977443811,0.01645743916631355,0.11107353960718677,0.04708983567690664
NE-501,"Omaha, Council Bluffs CoC",1405.0,1328.0,77.0,2020,NE,"Omaha, Council Bluffs",93478,9399.0,2054.0,3157,40032,846.0,764.0,973.0,2087.0,0.0,821.0,284.0,327.0,122.0,173.0,190.0,214.0,250.0,0.10054772245876036,0.02197308457604998,0.0788619104716227,0.04995827895333661
NE-501,"Omaha, Council Bluffs CoC",1405.0,1328.0,77.0,2020,NE,"Omaha, Council Bluffs",749695,69590.0,15674.0,18270,307020,9413.0,6732.0,8526.0,19517.0,0.0,2962.1217058048105,1063.151917648649,1050.057617466775,338.0,825.2860110289039,608.3855685336397,699.0915533748066,946.8030418202088,0.09282441526220662,0.020907168915358914,0.05950752393980848,0.058941302796470564
NH-500,New Hampshire Balance of State CoC,877.0,632.0,245.0,2020,NH,New Hampshire Balance of State,939939,67134.0,18874.0,90137,466410,8321.0,6202.0,7890.0,19840.0,0.0,2812.5491995696716,1172.9633412856515,1783.4222719255247,550.0581787411219,725.8822218514516,707.2050621990768,714.3290558279147,1204.084714627671,0.07142378388384778,0.020080026469802826,0.19325700563881562,0.04495291715739
NH-502,Nashua/Hillsborough County CoC,300.0,271.0,29.0,2020,NH,Nashua/Hillsborough County,415305,30284.0,9605.0,9358,172201,5994.0,3616.0,4874.0,11417.0,0.0,2114.0,939.0,776.0,223.0,775.0,525.0,637.0,920.0,0.07291990224052203,0.023127580934493925,0.0543434707115522,0.06236621278337607
NJ-500,Atlantic City & County CoC,443.0,286.0,157.0,2020,NJ,Atlantic City & County,264650,34891.0,11896.0,27369,128472,3452.0,1892.0,3342.0,9711.0,0.0,2277.0,1094.0,890.0,200.0,541.0,303.0,496.0,813.0,0.13183827696958247,0.044949933874929154,0.2130347468709135,0.0695144530511997
NJ-501,Bergen County CoC,352.0,346.0,6.0,2020,NJ,Bergen County,931275,59266.0,23017.0,17038,359097,9052.0,6658.0,10295.0,28773.0,0.0,2960.0,1272.0,1156.0,427.0,824.0,759.0,852.0,1381.0,0.06363963383533328,0.024715578105285765,0.04744679014305327,0.058820434350755686
NJ-502,Burlington County CoC,553.0,528.0,25.0,2020,NJ,Burlington County,446301,25672.0,12855.0,11760,179955,4289.0,2430.0,3455.0,9216.0,0.0,1715.0,902.0,974.0,768.0,689.0,377.0,415.0,705.0,0.05752171740596593,0.028803430868404957,0.06534967075102109,0.043446015133284485
NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",1047.0,800.0,247.0,2020,NJ,"Camden City & County/Gloucester, Cape May, Cumberland Counties",1041252,112801.0,34417.0,87344,475997,10878.0,7459.0,9911.0,31091.0,0.0,4157.151188013253,1518.7412551188565,1579.7715024648344,501.02195560673783,1227.090053745038,994.726595603033,874.6919457729103,1388.9528429719996,0.10833208483633165,0.03305347792849377,0.18349695481274042,0.056988125833131655
NJ-504,Newark/Essex County CoC,2209.0,1796.0,413.0,2020,NJ,Newark/Essex County,798698,119131.0,32875.0,27705,318385,13683.0,10419.0,14448.0,45035.0,0.0,4333.0,1620.0,1034.0,411.0,1101.0,942.0,1006.0,1702.0,0.14915650220734245,0.041160739102889955,0.08701729038742403,0.10465157043087625
NJ-506,"Jersey City, Bayonne/Hudson County CoC",944.0,646.0,298.0,2020,NJ,"Jersey City, Bayonne/Hudson County",671923,94290.0,20671.0,23272,284561,14772.0,10833.0,13583.0,38111.0,0.0,4169.0,1244.0,1066.0,265.0,1028.0,995.0,875.0,1490.0,0.14032857931638001,0.030763941701653315,0.08178211350114738,0.1150414556429829
NJ-507,New Brunswick/Middlesex County CoC,666.0,565.0,101.0,2020,NJ,New Brunswick/Middlesex County,825015,69102.0,25243.0,14679,302650,8312.0,5571.0,9137.0,23701.0,0.0,4185.0,1384.0,971.0,494.0,687.0,499.0,1005.0,1237.0,0.08375847711859784,0.030597019448131247,0.04850156946968445,0.05663048550632413
NJ-508,Monmouth County CoC,399.0,340.0,59.0,2020,NJ,Monmouth County,620821,39926.0,17064.0,23853,262088,4911.0,3473.0,6063.0,16102.0,0.0,2744.0,1053.0,1117.0,248.0,537.0,491.0,650.0,1003.0,0.0643116131703019,0.02748618361814436,0.09101141601294221,0.049207420496407174
NJ-509,Morris County CoC,354.0,325.0,29.0,2020,NJ,Morris County,492715,23240.0,13302.0,10264,194426,3558.0,2605.0,4212.0,9213.0,0.0,2050.0,1147.0,900.0,237.0,451.0,451.0,592.0,779.0,0.0471672264899587,0.026997351410044345,0.052791293345540204,0.03975523375582233
NJ-510,Lakewood Township/Ocean County CoC,349.0,324.0,25.0,2020,NJ,Lakewood Township/Ocean County,602018,58802.0,14749.0,55319,284773,3794.0,3367.0,4437.0,13547.0,0.0,4273.0,1038.0,1384.0,366.0,476.0,544.0,488.0,1129.0,0.09767482035420867,0.024499267463763543,0.19425647796666118,0.04176785411731875
NJ-511,Paterson/Passaic County CoC,583.0,393.0,190.0,2020,NJ,Paterson/Passaic County,502763,73484.0,16291.0,8535,177216,6255.0,4780.0,6507.0,22784.0,0.0,3021.0,1200.0,596.0,221.0,767.0,554.0,589.0,1092.0,0.14616031808227734,0.03240294134612133,0.04816156554712893,0.0802087663571106
NJ-512,Salem County CoC,32.0,22.0,10.0,2020,NJ,Salem County,62754,8440.0,2197.0,3193,27607,813.0,636.0,535.0,2337.0,0.0,1046.0,303.0,338.0,129.0,215.0,209.0,149.0,349.0,0.13449341874621537,0.035009720495904645,0.11565907197449922,0.06885616853108965
NJ-513,Somerset County CoC,342.0,332.0,10.0,2020,NJ,Somerset County,330151,16612.0,8136.0,7369,127090,2519.0,1521.0,1802.0,6997.0,0.0,1592.0,769.0,767.0,214.0,456.0,321.0,356.0,762.0,0.050316370388095145,0.024643269291930055,0.05798253206389173,0.03888826627815757
NJ-514,Trenton/Mercer County CoC,556.0,451.0,105.0,2020,NJ,Trenton/Mercer County,368085,39057.0,11459.0,13675,145115,4028.0,2670.0,3851.0,12702.0,0.0,2559.0,1015.0,881.0,302.0,561.0,469.0,498.0,1029.0,0.10610864338400097,0.03113139628075037,0.09423560624332426,0.06316747490389447
NJ-515,Elizabeth/Union County CoC,484.0,419.0,65.0,2020,NJ,Elizabeth/Union County,555208,48276.0,17370.0,10961,202823,6933.0,5760.0,7840.0,18008.0,0.0,3021.0,1361.0,743.0,356.0,690.0,571.0,850.0,1156.0,0.0869511966686359,0.0312855722540021,0.054042194425681506,0.06941722741747237
NJ-516,"Warren, Sussex, Hunterdon Counties CoC",349.0,308.0,41.0,2020,NJ,"Warren, Sussex, Hunterdon Counties",371789,19714.0,10253.0,14342,158477,2016.0,1459.0,2416.0,6170.0,0.0,1461.4366219579965,663.2925448096036,850.2828941005458,307.4036434396964,331.3397048347813,274.0620367726986,328.4037149607172,593.573921260023,0.053024699493529934,0.027577470016595433,0.09049893675422932,0.032440443369760805
NM-501,New Mexico Balance of State CoC,1747.0,1055.0,692.0,2020,NM,New Mexico Balance of State,2097021,381026.0,62580.0,150813,943568,19605.0,15112.0,19858.0,54161.0,166.87720036002523,7637.196409678096,2308.314536626237,2705.594019804154,781.3808290456069,1147.502069714909,1132.0631607821183,1193.561896174639,2049.050267807015,0.1816987049724347,0.029842333481638953,0.15983267766605055,0.05185260424192223
NV-500,Las Vegas/Clark County CoC,5283.0,1822.0,3461.0,2020,NV,Las Vegas/Clark County,2228866,294149.0,78518.0,103439,912465,32432.0,24706.0,35605.0,86168.0,0.0,7460.0,3062.0,2701.0,560.0,1606.0,1326.0,1467.0,2337.0,0.13197249184114254,0.03522777950760611,0.11336215635668218,0.0802699668800188
